date,open,high,low,close,volume,ticker,close_lag1,close_lag5,sma_5,sma_20,daily_return,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,target_close
2023-09-21,172.36922214048295,174.0973581099587,171.6878404044714,171.7569580078125,63149100,AAPL,173.2974853515625,173.54437255859375,174.09143981933593,177.7368194580078,-0.8889496236052064,28.474358699049645,-2.018096330565612,-1.6495721600383924,-0.36852417052721975,187.93567593708227,177.7368194580078,167.53796297893334,172.606201171875
2023-09-22,172.4877052502978,174.86759879629756,171.87545623128412,172.606201171875,56725400,AAPL,171.7569580078125,172.823486328125,174.04798278808593,177.6583106994629,0.49444469319483986,26.82458624224968,-2.080059855267848,-1.7356696990842837,-0.3443901561835643,187.9957990979944,177.6583106994629,167.3208223009314,173.88014221191406
2023-09-25,172.0236252140543,174.7590223733822,171.97424687659256,173.88014221191406,46172700,AAPL,172.606201171875,175.7465057373047,173.67471008300782,177.53339309692382,0.7380621503688234,29.17442013213889,-2.003277464244917,-1.7891912521164104,-0.21408621212850654,187.9956254662499,177.53339309692382,167.07116072759774,169.81161499023438
2023-09-26,172.63588402695854,173.01112622988728,169.5153600429677,169.81161499023438,64588900,AAPL,173.88014221191406,176.832763671875,172.27048034667968,177.12703552246094,-2.339845809834473,31.768327069603558,-2.244845825551863,-1.880322166803501,-0.364523658748362,188.13981235279104,177.12703552246094,166.11425869213085,168.3007049560547
2023-09-27,170.4633463371719,170.8780972082127,166.93795639924983,168.3007049560547,66921800,AAPL,169.81161499023438,173.2974853515625,171.27112426757813,176.4510871887207,-0.8897565895398696,36.39837617892688,-2.529054933854553,-2.0100687202137113,-0.5189862136408419,187.90195347466766,176.4510871887207,165.00022090277372,168.5574493408203
2023-09-28,167.22430983558627,169.88070413963854,165.52579782856736,168.5574493408203,56294400,AAPL,168.3007049560547,171.7569580078125,170.6312225341797,175.6136817932129,0.1525509859466423,35.5126399625093,-2.702423715263052,-2.1485397192235793,-0.5538839960394726,186.78426375308396,175.6136817932129,164.44309983334182,169.07095336914062
2023-09-29,169.870831028669,170.90771561508154,168.21181267677895,169.07095336914062,51861100,AAPL,168.5574493408203,172.606201171875,169.9241729736328,174.7910888671875,0.3046462973475661,33.823037782896336,-2.766493821340873,-2.2721305396470384,-0.4943632816938348,185.29218940905633,174.7910888671875,164.2899883253187,171.57923889160156
2023-10-02,169.08084887750982,172.12237043121976,168.79446358018748,171.57923889160156,52164500,AAPL,169.07095336914062,173.88014221191406,169.4639923095703,174.01540298461913,1.4835697513247537,44.831840980493354,-2.585073049993696,-2.3347190417163697,-0.2503540082773261,182.85006611511648,174.01540298461913,165.18073985412178,170.24607849121094
2023-10-03,170.1078282132375,171.46072207785286,168.6858318118607,170.24607849121094,49594600,AAPL,171.57923889160156,169.81161499023438,169.55088500976564,173.16120986938478,-0.7769940052204549,46.218168340550164,-2.5198237248953603,-2.371739978352168,-0.14808374654319234,179.53684634842048,173.16120986938478,166.78557339034907,171.49034118652344
2023-10-04,168.95244285882518,172.03347264460572,168.83394692911625,171.49034118652344,53020300,AAPL,170.24607849121094,168.3007049560547,170.18881225585938,172.7044876098633,0.7308612958017324,45.6043844806001,-2.340729095919926,-2.36553780186572,0.024808705945793985,178.05526602564044,172.7044876098633,167.35370919408615,172.7247314453125
2023-10-05,171.61871413723316,173.2579782200924,170.52258153582127,172.7247314453125,48527900,AAPL,171.49034118652344,168.5574493408203,171.02226867675782,172.5736427307129,0.7198016227902171,49.793209923878756,-2.075267937521005,-2.307483828996777,0.23221589147577193,177.77890177505762,172.5736427307129,167.36838368636816,175.27252197265625
2023-10-06,171.62862082907645,175.76627518846593,171.01635659512883,175.27252197265625,57266700,AAPL,172.7247314453125,169.07095336914062,172.26258239746093,172.5395751953125,1.4750583231622594,48.99164503100408,-1.640393222206427,-2.174065707638707,0.5336724854322799,177.65991052299648,172.5395751953125,167.4192398676285,176.75376892089844
2023-10-09,174.6009972191987,176.81301689163445,173.60362121945622,176.75376892089844,42390800,AAPL,175.27252197265625,171.57923889160156,173.2974884033203,172.52130737304688,0.8451107632680088,49.83472388321296,-1.1628233243400246,-1.9718172309789705,0.808993906638946,177.57502274617994,172.52130737304688,167.46759199991382,176.16123962402344
2023-10-10,175.87486944103904,177.4746247468579,175.72673446240606,176.16123962402344,43698000,AAPL,176.75376892089844,170.24607849121094,174.48052062988282,172.62450103759767,-0.3352286632938295,56.83308442151851,-0.8226746209265627,-1.741988708968489,0.9193140880419262,177.89342386556095,172.62450103759767,167.3555782096344,177.5536651611328
2023-10-11,175.9736487921809,177.60304349794123,175.38115395493855,177.5536651611328,47551100,AAPL,176.16123962402344,171.49034118652344,175.69318542480468,172.9005111694336,0.7904267363701534,63.92973038379883,-0.4357244586431932,-1.4807358589034298,1.0450114002602366,178.59983804508187,172.9005111694336,167.20118429378533,178.45228576660156
2023-10-12,177.8202822818536,180.0619109305439,176.80313684087554,178.45228576660156,56743100,AAPL,177.5536651611328,172.7247314453125,176.8386962890625,173.145906829834,0.5061121124440016,64.01512685089195,-0.05590802156160635,-1.1957702914350652,1.1398622698734588,179.36124127152783,173.145906829834,166.93057238814015,176.61550903320312
2023-10-13,179.1533924067404,179.6570151987734,175.91437292525092,176.61550903320312,51427100,AAPL,178.45228576660156,175.27252197265625,177.10729370117187,173.33550796508788,-1.029281707156593,56.38532278712314,0.09578258740850742,-0.9374597156663508,1.033242303074858,179.7379668383796,173.33550796508788,166.93304909179616,176.48712158203125
2023-10-16,174.5417330268598,176.84262444155877,174.3047260977915,176.48712158203125,52517000,AAPL,176.61550903320312,176.75376892089844,177.05396423339843,173.3725387573242,-0.07269319205015501,69.09575331774779,0.20329523266306637,-0.7093087260004673,0.9126039586635337,179.84193002058208,173.3725387573242,166.90314749406633,174.9367218017578
2023-10-17,174.44296868905948,176.19085892709333,172.6160912129652,174.9367218017578,57549400,AAPL,176.48712158203125,176.16123962402344,176.8090606689453,173.27773666381836,-0.8784775718339355,68.93999968643683,0.1615334168986351,-0.535140297420647,0.696673714319282,179.58722199031163,173.27773666381836,166.96825133732509,173.64312744140625
2023-10-18,173.38638119353993,175.36139405816417,172.92225196490105,173.64312744140625,54764400,AAPL,174.9367218017578,177.5536651611328,176.026953125,173.29501876831054,-0.7394641599706486,63.704057004469405,0.023780496406743623,-0.42335613865516886,0.4471366350619125,179.6066249721198,173.29501876831054,166.9834125645013,173.26785278320312
2023-10-19,173.84059314667203,175.61810740546204,173.00122187734726,173.26785278320312,59302900,AAPL,173.64312744140625,178.45228576660156,174.9900665283203,173.37056350708008,-0.21611834786249284,61.39400125602119,-0.11435302368039402,-0.36155551566021393,0.24720249197981992,179.64068879884383,173.37056350708008,167.10043821531633,170.7200927734375
2023-10-20,173.11972583296543,173.22835212793277,170.4830858385587,170.7200927734375,64244000,AAPL,173.26785278320312,176.61550903320312,173.81098327636718,173.2762580871582,-1.4704170270716355,47.67252575909019,-0.4245142379330389,-0.37414726011477895,-0.05036697781825994,179.65065776026438,173.2762580871582,166.90185841405201,170.8385772705078
2023-10-23,168.77469287243957,171.83595313524123,167.80692592091492,170.8385772705078,55980100,AAPL,170.7200927734375,176.48712158203125,172.6812744140625,173.1241798400879,0.0694027839052147,51.7181902496354,-0.6532285144281502,-0.4299635109774532,-0.223265003450697,179.58249425318445,173.1241798400879,166.66586542699133,171.2731170654297
2023-10-24,170.88799016172553,171.50023932449824,169.30797385167378,171.2731170654297,43816600,AAPL,170.8385772705078,174.9367218017578,171.94855346679688,173.19725494384767,0.25435695020674665,49.339029921014166,-0.7903122686179529,-0.5020332625055532,-0.28827900611239965,179.52959827202199,173.19725494384767,166.86491161567335,168.96234130859375
2023-10-25,169.73259505065448,170.89784530264086,168.51795139973865,168.96234130859375,57157000,AAPL,171.2731170654297,173.64312744140625,171.01239624023438,173.2303367614746,-1.3491759806958936,39.25559765879642,-1.0730430507237543,-0.6162352201491934,-0.45680783057456087,179.46106909496064,173.2303367614746,166.99960442798857,164.804931640625
2023-10-26,168.2414494672427,169.2388405091802,163.600172706508,164.804931640625,70625300,AAPL,168.96234130859375,173.26785278320312,169.31981201171874,173.04271087646484,-2.4605540120775427,22.624053021233394,-1.613972576590811,-0.815782691437517,-0.798189885153294,180.04424643517842,173.04271087646484,166.04117531775125,166.11830139160156
2023-10-27,164.82467062426355,166.8490614359056,164.745668316651,166.11830139160156,58499100,AAPL,164.804931640625,170.7200927734375,168.39945373535156,172.89507827758788,0.7969238164792891,21.938595573019413,-1.914614674253869,-1.0355490880007876,-0.8790655862530814,180.3585162773406,172.89507827758788,165.43164027783516,168.16244506835938
2023-10-30,166.90832288755587,169.03145545417337,166.7601878982554,168.16244506835938,51131000,AAPL,166.11830139160156,170.8385772705078,167.86422729492188,172.72423858642577,1.2305349017138312,30.396997000141354,-1.9652759141715137,-1.221494453234933,-0.7437814609365807,180.4657394199522,172.72423858642577,164.98273775289934,168.636474609375
2023-10-31,167.23421730907862,168.76484019690602,165.80232095364974,168.636474609375,44846000,AAPL,168.16244506835938,171.2731170654297,167.33689880371094,172.64375839233398,0.28188787384895164,27.116123348017624,-1.9447571397334116,-1.3661469905346288,-0.5786101491987827,180.52592297121,172.64375839233398,164.76159381345795,171.7964630126953
2023-11-01,168.86356825336904,172.0532092124064,167.99455793411695,171.7964630126953,56934900,AAPL,168.636474609375,168.96234130859375,167.90372314453126,172.65906448364257,1.8738463375969072,34.69569342266658,-1.6544398553392057,-1.4238055634955442,-0.23063429184366147,180.532982993326,172.65906448364257,164.78514597395915,175.35150146484375
2023-11-02,173.32711052996643,175.5588693503195,173.26786256268767,175.35150146484375,77334800,AAPL,171.7964630126953,164.804931640625,170.013037109375,172.79040298461913,2.0693315740067053,47.30640365640795,-1.124536467048813,-1.3639517442061981,0.2394152771573852,180.75602945448128,172.79040298461913,164.824776514757,174.44297790527344
2023-11-03,172.06309922812656,174.61086723243213,171.1842192438163,174.44297790527344,79829200,AAPL,175.35150146484375,166.11830139160156,171.67797241210937,172.74892578125,-0.5181156431400491,45.7841115148372,-0.7690295782166459,-1.2449673110082877,0.47593773279164187,180.6686401042758,172.74892578125,164.8292114582242,176.99073791503906
2023-11-06,174.17635419198152,177.18823614800198,174.00847994055556,176.99073791503906,63841300,AAPL,174.44297790527344,168.16244506835938,173.44363098144532,172.76077423095703,1.4605116470489898,54.06885853604276,-0.2784945553814566,-1.0516727598829214,0.7731782045014648,180.7063827491668,172.76077423095703,164.81516571274724,179.54843139648438
2023-11-07,176.94139988237026,180.1606805785339,176.7340319643902,179.54843139648438,70530000,AAPL,176.99073791503906,168.636474609375,175.6260223388672,172.93013381958008,1.445100185227255,61.14006878454916,0.31303401151788535,-0.7787314056027601,1.0917654171206455,181.31327192619432,172.93013381958008,164.54699571296584,180.6050262451172
2023-11-08,180.07177947416378,181.15802736111343,179.32126504404005,180.6050262451172,49340300,AAPL,179.54843139648438,171.7964630126953,177.38773498535156,173.08270187377929,0.5884734499849831,63.494341541554576,0.8572017483069772,-0.4515447748208127,1.3087465231277897,181.91895689021078,173.08270187377929,164.2464468573478,180.1310272216797
2023-11-09,180.67415869856796,181.8196545511001,179.5385174163197,180.1310272216797,53763500,AAPL,180.6050262451172,175.35150146484375,178.34364013671876,173.1666389465332,-0.2624506268137816,68.73766149804072,1.2359634234281032,-0.11404313517102951,1.3500065585991328,182.24620203922544,173.1666389465332,164.08707585384096,184.31370544433597
2023-11-10,181.910910546582,184.4818159908332,181.4758328478929,184.31370544433597,66133400,AAPL,180.1310272216797,174.44297790527344,180.31778564453126,173.55154876708986,2.32201985808298,73.09239930255207,1.8522899111744664,0.2792234740980697,1.5730664370763967,183.8214023356133,173.55154876708986,163.2816951985664,182.7316131591797
2023-11-13,183.74020094629049,183.94784205398747,182.14822040593083,182.7316131591797,43627500,AAPL,184.31370544433597,176.99073791503906,181.46596069335936,173.86377334594727,-0.8583693118980107,68.89338405490808,2.1878512801237093,0.6609490353031976,1.5269022448205116,184.8631828923306,173.86377334594727,162.86436379956393,185.3420562744141
2023-11-14,185.599140759526,186.0045554032819,184.21481647353397,185.3420562744141,60108400,AAPL,182.7316131591797,179.54843139648438,182.62468566894532,174.38404006958007,1.4285667762153453,76.7434710923342,2.6340631848732983,1.0555718652172177,1.5784913196560806,186.52249146283785,174.38404006958007,162.24558867632228,185.9056396484375
2023-11-15,185.7474419604177,187.3789678351275,185.67821821290843,185.9056396484375,53790500,AAPL,185.3420562744141,180.6050262451172,183.68480834960937,174.99716567993164,0.3040774367955468,89.03210619193256,2.9985998103414033,1.444177454242055,1.5544223560993484,188.1725362879407,174.99716567993164,161.8217950719226,187.58665466308597
2023-11-16,187.4482222334322,188.82266388785249,186.5385061665612,187.58665466308597,54412900,AAPL,185.9056396484375,180.1310272216797,185.17593383789062,175.71310577392578,0.9042302416577552,89.17928319692028,3.3841314148214963,1.8321682463579432,1.551963168463553,190.00191376830227,175.71310577392578,161.42429777954928,187.56686401367188
2023-11-17,188.12059370194677,188.24914348244,186.4594046371221,187.56686401367188,50922700,AAPL,187.58665466308597,184.31370544433597,185.82656555175782,176.5554443359375,-0.010550137188403141,88.23797553612434,3.6460417492634747,2.1949429469390496,1.4510988023244251,191.5726161318167,176.5554443359375,161.5382725400583,189.30715942382807
2023-11-20,187.76462241033667,189.7620174322178,187.75473976876387,189.30715942382807,46505100,AAPL,187.56686401367188,182.7316131591797,187.1416748046875,177.4788734436035,0.9278266815983871,88.79706457499668,3.9485188047018767,2.545658118491615,1.4028606862102615,193.2673944159612,177.4788734436035,161.6903524712458,188.50621032714844
2023-11-21,189.2675961213261,189.3763655204944,187.61628985249988,188.50621032714844,38134500,AAPL,189.30715942382807,185.3420562744141,187.77450561523438,178.34052810668945,-0.4230949844249876,84.409870516401,4.076611512165499,2.8518487972263924,1.2247627149391067,194.57764863958428,178.34052810668945,162.1034075737946,189.1687164306641
